Year,Month,Country,TestDummy,DateEntered,LaunchTimeUTC,MissileName,MissileFamily,LaunchAgency,FacilityName,FacilityLocation,OtherName,FacilityLatitude,FacilityLongitude,LandingLocation,Apogee,DistanceTravelled,Confirmation,TestOutcome,AdditionalInformation,Source,OperationalUse,MaxRange,PayloadKG,Diameter,Propulsion,EventUNSCResolution,EventDiplomaticMeeting,EventNotes,EventSource
2012,2,Iran,1,2017-02-20,NA,Safir,SLV,NA,Semnan Launch Site,NA,NA,35.2347,53.921,Orbit,165,NA,TRUE,Success,"The third successful launch of an Iranian domestically made satellite. The payload was an earth observation satellite made by students and staff of the Iranian University of Science and Technology. The satellite itself weighed a reported 50 kg and remained in orbit for about 2 months. It re-entered the atmosphere on April 1, 2012. This rocket is also referrenced as a Safir-2B.",http://www.astronautix.com/i/iran.html; http://www.csmonitor.com/Science/2012/0203/Reports-Iran-successfully-launches-small-Earth-watching-satellite; http://www.spaceflightnow.com/news/n1202/03iran/; http://www.iranwatch.org/our-publications/weapon-program-background-report/iran-missile-milestones-1985-2016; http://www-bcf.usc.edu/~hymans/Hymans%20and%20Gratias%20Nonproliferation%20Review%20FINAL-1.pdf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2012,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,4,North Korea,1,2017-01-05,NA,Unha-3,SLV,NA,Sohae Satellite Launching Station,"Cholsan County, North Pyongan Province",North Pyongan,39.659599999999998,124.70569999999999,Pacific Ocean,NA,NA,TRUE,Failure,"This was Kim Jong Un's first test as leader of North Korea. The launch is also refered to as the launch of Kwangmyŏngsŏng-3, the satellite payload. The rocket was also the first rocket launched from Sohae, on the west side of North Korea and aimed south. This was presumably to prevent it from violating Japanese airspace. The rocket itself reached an altitude of about 120 kilometers before exploding about 90 seconds into launch. The debris landed about 165 km in the ocean west of Seoul. The test followed an Obama administration attempt to revive the missile testing moratorium (referred to as ""the leap day deal""). However, the resulting deal did not address space launches which likely prompted North Korea to carry out this test. The launch proved to be fairly embarrasing for the Obama administration which had pushed for a missile deal and the experience likely prevented further attempts at negotiating a missile or nuclear freeze with the regime.",http://www.nytimes.com/2012/04/13/world/asia/north-korea-launches-rocket-defying-world-warnings.html; https://en.wikipedia.org/wiki/Kwangmy%C5%8Fngs%C5%8Fng-3; http://www.astronautix.com/k/koreanorth.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,5,Iran,1,2017-02-20,NA,Safir,SLV,NA,Semnan Launch Site,NA,NA,35.2347,53.921,Unknown,NA,NA,FALSE,Failure,There's a lot of mystery surrounding this test. It appears it was definitely a failure but figuring out when and how many times this happened is difficult.,http://www.astronautix.com/i/iran.html,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2012,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,7,Iran,1,2017-02-20,NA,Shahab-3,MRBM,NA,Semnan Launch Site,NA,NA,35.2347,53.921,Unknown,NA,NA,FALSE,Unknown,"As part of the ""Great Prophet VII"" war games, Iran tests several missiles. As with previous war game related tests, take the specifics with a grain of salt.",http://www.astronautix.com/i/iran.html; http://www.iranwatch.org/our-publications/weapon-program-background-report/iran-missile-milestones-1985-2016,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2012,8,Iran,1,2017-02-20,NA,Fateh-110-D1,SRBM,NA,Unknown,NA,NA,Unknown,Unknown,Unknown,NA,NA,TRUE,Unknown,"According to Iran, the 4th generation of the Fateh-110 is capable of delivering a 500 kg warhead 300 km. If this is true, then this meets the threshold required for this database. Earlier versions of this missile do not meet this threshold. It is believed this August 2012 test was the first test of a this extended range Fateh-110 as such, earlier tests of the Fateh-110 are not listed.",http://www.astronautix.com/i/iran.html; http://www.iranwatch.org/our-publications/weapon-program-background-report/iran-missile-milestones-1985-2016,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2012,9,Iran,1,2017-02-20,NA,Safir,SLV,NA,Semnan Launch Site,NA,NA,35.2347,53.921,Unknown,NA,NA,FALSE,Failure,"This and the May 23, 2012 Safir launch may be one in the same. I'm not sure. Either way, nothing launched by Iran made it into space on this day.",http://www.astronautix.com/i/iran.html,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2012,10,Iran,1,2017-02-20,NA,Safir,SLV,NA,Semnan Launch Site,NA,NA,35.2347,53.921,Unknown,NA,NA,FALSE,Failure,"The Unha-3 is a North Korean missile. This test is also very very very unconfirmed. Reportedly the rocket exploded on the launch pad causing extensive amounts of damage. It is also possible this test actually took place on February 2, 2013. I don't know but I will figure it out. Like many closed authoritarian societies and middle school boys, Iran hides their failures and exaggerates their successes. This makes a nuanced evaluation difficult. What we do know is that after this explosion we do not see any launch activity by Iran for almost a year.",http://www.astronautix.com/i/iran.html,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2012,11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,12,North Korea,1,2017-01-05,NA,Unha-3,SLV,NA,Sohae Satellite Launching Station,"Cholsan County, North Pyongan Province",North Pyongan,39.659599999999998,124.70569999999999,N/A,581,NA,TRUE,Success,This was the first successful satellite insertion caried out by North Korea. No transmissions from the satellite were detected and amateur observations showed the satellite was tumbling. It is assumed that the satellite was either a dummy or failed shortly after launch. Orbital information: Apogee: 581 km (361 mi). Perigee: 498 km (309 mi). Inclination: 97.4000 deg. Period: 95.40 min.,http://www.astronautix.com/k/koreanorth.html; http://www.nytimes.com/2012/12/12/world/asia/north-korea-launches-rocket-defying-likely-sanctions.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,5,North Korea,1,2017-01-05,NA,KN-02,SRBM,NA,Hodo Peninsula,"Kangwon Province, (North Korea)",NA,39.401670000000003,127.5369,Sea of Japan or East Sea,NA,NA,FALSE,Success,This missile type is extremely unclear. It is highly possible this and the other missiles launched during this test were anti-ship missiles or MLRS missiles. Both of these are too small and lack the range to be counted in this dataset which is why these are labeled as unconfirmed. The specific location is also dubious at best. We know North Korea likes to conduct MLRS tests here and the reports label the tests as occuring on the East Coast of North Korea.,http://www.reuters.com/article/us-korea-north-missiles-idUSBRE94H04P20130519; http://www.nytimes.com/2013/05/19/world/asia/north-korea-missiles.html; http://www.nytimes.com/2013/05/20/world/asia/north-korea-again-fires-short-range-missiles.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,9,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,12,Iran,1,2017-02-20,NA,Kavoshgar,SLV,NA,Semnan Launch Site,NA,NA,35.2347,53.921,Unknown,120,NA,TRUE,Success,This payload contained a monkey within it. It was Iran's 4th monkey in space and the second to return home. Or maybe not. The monkey which appeared in Iranian videos after the launch was clearly different from the monkey shown in videos prior to the launch. Hmmm.,http://www.astronautix.com/i/iran.html; http://www.bbc.com/news/world-middle-east-25378313,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2014,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,2,North Korea,1,2017-01-05,NA,Scud-B,SRBM,NA,Kittaeryong Missile Base,"Kittae Pass, Kangwon Province, (North Korea)",Gitdaeryung,38.990830000000003,127.6236,Sea of Japan or East Sea,80,200,TRUE,Success,"It is possible this was a Scud-C. The missiles travelled a relatively short distance however, so short that South Korea initially assumed these were a KN-02 test. They later revised their assessment of these missiles as being Scuds. The range of this test puts these missiles on par with the Scud-B, however, North Korea has not launched any of those in a long time. It is also possible North Korea purposely targetted the missile in such a way as to limit its range. The evidence and available information is not really clear.",http://www.astronautix.com/k/koreanorth.html; http://www.reuters.com/article/us-korea-north-missiles-idUSBREA1Q0U520140227; http://www.nytimes.com/2014/02/28/world/asia/north-korea-displays-another-captured-missionary.html; https://www.csis.org/analysis/north-korea%E2%80%99s-scud-missile-test; https://www.nknews.org/2014/02/north-korea-launches-four-short-range-missiles-into-east-sea/,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,3,North Korea,1,2017-01-05,NA,Scud-C,SRBM,NA,Wonsan Kalma International Airport,"Kangwon Province, (North Korea)",Wonsan Airbase,39.167700000000004,127.4817,Sea of Japan or East Sea,150,500,TRUE,Success,NA,http://www.astronautix.com/g/gitdaeryung.html; http://www.mnd.go.kr/user/mnd_eng/upload/pblictn/PBLICTNEBOOK_201506161152304650.pdf; http://www.upi.com/North-Korea-fires-2-more-short-range-missiles/12901393868685/; http://www.cnbc.com/2014/03/03/north-korea-fires-2-more-missiles-amid-us-drills.html; http://www.cnn.com/2014/03/02/world/asia/north-korea-missiles/; http://www.armscontrolwonk.com/archive/207549/dprk-missile-rocket-launches/; http://www.mod.go.jp/e/pressconf/2014/03/140304.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,6,North Korea,1,2017-01-05,NA,KN-02,SRBM,NA,Hodo Peninsula,"Kangwon Province, (North Korea)",NA,39.401670000000003,127.5369,Sea of Japan or East Sea,NA,NA,TRUE,Success,The exact location of this test is unclear.,http://www.un.org/ga/search/view_doc.asp?symbol=S/2016/157; http://www.armscontrolwonk.com/archive/207432/geolocating-north-koreas-14-august-toksa-launch/,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,7,North Korea,1,2017-11-29,NA,Scud-C,SRBM,NA,Hwangju,"Hwangju,  North Hwanghae province",Unknown,38.686833999999998,125.702005,Sea of Japan or East Sea,100,500,TRUE,Success,Launch appears to have taken place at night. Images are similar to other images taken from Hwangju,http://www.astronautix.com/k/koreanorth.html; http://www.mnd.go.kr/user/mnd_eng/upload/pblictn/PBLICTNEBOOK_201506161152304650.pdf; http://www.cnn.com/2014/07/08/world/asia/north-korea-missiles/; http://www.nytimes.com/2014/07/09/world/asia/north-korea-fires-2-more-ballistic-missiles.html; http://www.mod.go.jp/e/pressconf/2014/07/140709a.html; http://web-uridongpo.com/2014/07/10/%EC%A1%B0%EC%84%A0%EC%9D%B8%EB%AF%BC%EA%B5%B0-%EC%B5%9C%EA%B3%A0%EC%82%AC%EB%A0%B9%EA%B4%80-%EA%B9%80%EC%A0%95%EC%9D%80%EB%8F%99%EC%A7%80%EA%BB%98%EC%84%9C-%EC%A1%B0%EC%84%A0%EC%9D%B8%EB%AF%BC-10/; http://korean.people.com.cn/84966/98347/15430926.html#;,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,8,North Korea,1,2017-01-05,NA,KN-02,SRBM,NA,Hodo Peninsula,"Kangwon Province, (North Korea)",NA,39.401670000000003,127.5369,Sea of Japan or East Sea,NA,NA,TRUE,Success,NA,http://www.un.org/ga/search/view_doc.asp?symbol=S/2016/157; http://www.armscontrolwonk.com/archive/207432/geolocating-north-koreas-14-august-toksa-launch/,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,9,North Korea,1,2017-01-05,NA,KN-02,SRBM,NA,Hodo Peninsula,"Kangwon Province, (North Korea)",NA,39.401670000000003,127.5369,Sea of Japan or East Sea,NA,NA,TRUE,Success,NA,http://www.un.org/ga/search/view_doc.asp?symbol=S/2016/157; http://www.armscontrolwonk.com/archive/207432/geolocating-north-koreas-14-august-toksa-launch/,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,2,Iran,1,2017-02-20,NA,Safir,SLV,NA,Semnan Launch Site,NA,NA,35.2347,53.921,Orbit,469,NA,TRUE,Success,"This was Iran's 4th successful domestic satellite launch. There is evidence reported in Jane's intelligence review that Iran attempted 2 launches in 2012 which failed disasterously. We are pretty sure there was at least one but details are difficult to find. This satellite itself had a mass of 52 kg and was designed for an 18 month long mission. Supposedly this satellite was also equipped with thrusters allowing it to execute manuevers while in orbit, however, no such manuevers were detected. Furthermore, the satellite's orbit decayed quickly and re-entered the atmosphere on February 26, 2012, less than a month after it had launched.",http://www.astronautix.com/i/iran.html; http://www.n2yo.com/satellite/?s=40387; http://www.iranwatch.org/our-publications/weapon-program-background-report/iran-missile-milestones-1985-2016: http://www.securitycouncilreport.org/atf/cf/%7B65BFCF9B-6D27-4E9C-8CD3-CF6E4FF96FF9%7D/s_2015_401.pdf;,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2015,2,North Korea,1,2017-01-05,NA,KN-02,SRBM,NA,Hodo Peninsula,"Kangwon Province, (North Korea)",NA,39.401670000000003,127.5369,Sea of Japan or East Sea,NA,NA,TRUE,Success,NA,http://www.un.org/ga/search/view_doc.asp?symbol=S/2016/157; http://www.armscontrolwonk.com/archive/207432/geolocating-north-koreas-14-august-toksa-launch/,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,3,North Korea,1,2017-01-06,NA,Scud-C,SRBM,NA,Nampo,South Pyongan Province,NA,38.752299999999998,125.32470000000001,Sea of Japan or East Sea,134,490,TRUE,Success,These tests took place slightly south of Nampo. A more precise location could not be established.,http://www.voanews.com/a/north-korea-fires-rockets-as-joint-us-south-korean-maneuvers-begin/2664198.html; http://www.astronautix.com/k/koreanorth.html; http://www.mod.go.jp/e/pressconf/2015/03/150302.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,4,North Korea,1,2017-01-06,NA,KN-02,SRBM,NA,Hodo Peninsula,"Kangwon Province, (North Korea)",NA,39.401670000000003,127.5369,Sea of Japan or East Sea,NA,NA,TRUE,Success,NA,http://www.un.org/ga/search/view_doc.asp?symbol=S/2016/157; http://www.armscontrolwonk.com/archive/207432/geolocating-north-koreas-14-august-toksa-launch/,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,5,North Korea,1,2017-01-06,NA,Polaris-1,SLBM,NA,Sinpo Shipyard,South Hamgyong province,NA,40.036799999999999,128.18389999999999,Unknown,NA,NA,TRUE,Success,"Later analysis of this test showed that it was not launched from a submarine, like North Korea claimed, but from a submerged barge. Nevertheless, the test marked an important milestone for North Korean missile development. North Korea announced this test on May 9th (local time) but most assume the test occurred the day before.",http://www.defensenews.com/story/defense/international/asia-pacific/2015/05/10/north-korea-submarine-launched-ballistic-missile-test-fired/27083023/; http://38north.org/2015/05/jbermudez051315/; http://thediplomat.com/2015/05/a-first-north-korea-tests-polaris-1-slbm/;,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,9,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,10,Iran,1,2017-04-27,NA,Emad,IRBM,NA,Unknown,NA,NA,Unknown,Unknown,Unknown,200,NA,TRUE,Success,"This test greatly increased the political tension between the US and Iran. The test was conducted after the JCPOA started becoming controversial. Many felt that the test was a violation of the JCPOA, however, many others did not feel it was. Anyways, let's talk about the missile, the Emad is apparently capable of delivering a 750 kg payload about 1700 km. Quite impressive really. The missile is apparently a variant of the Shahab-3, which itself is a varient (or copy possibly) of the Nodong.",http://www.astronautix.com/i/iran.html; http://www.reuters.com/article/us-iran-military-missiles-idUSKCN0S505L20151011; http://edition.cnn.com/2015/10/11/middleeast/iran-ballistic-missile-test/; http://www.irna.ir/fa/News/81793868/,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2015,11,Iran,1,2017-02-20,NA,Ghadr-1,MRBM,NA,Unknown,NA,NA,Unknown,Unknown,Unknown,NA,NA,TRUE,Success,NA,http://www.iranwatch.org/our-publications/weapon-program-background-report/iran-missile-milestones-1985-2016; http://www.telegraph.co.uk/news/worldnews/middleeast/iran/12042112/Iran-sends-defiant-signal-to-the-West-with-missile-test.html;,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2015,11,North Korea,1,2017-01-06,NA,Polaris-1,SLBM,NA,Sinpo Shipyard,South Hamgyong province,NA,40.036799999999999,128.18389999999999,N/A,NA,NA,TRUE,Failure,"Reportedly, the missile failed to properly eject from the submarine causing damage to the sub itself. The sub appears to have undergone repairs and remains seaworthy.",http://thediplomat.com/2015/11/north-koreas-submarine-launched-ballistic-missile-test-fails/; http://www.koreatimesus.com/institute-n-korea-continues-to-develop-sub-missile-despite-setback/,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,12,North Korea,1,2017-01-06,NA,Polaris-1,SLBM,NA,Sinpo Shipyard,South Hamgyong province,NA,40.036799999999999,128.18389999999999,N/A,NA,NA,TRUE,Failure,"The missile appeared to have ejected successfully, however, it then exploded. North Korea appears to have doctored the footage to make it appear as though the test was a success.",http://www.armscontrolwonk.com/archive/1200759/video-analysis-of-dprk-slbm-footage/; http://thediplomat.com/2016/01/north-korea-tests-a-submerged-launch-ballistic-missile-take-3/,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,North Korea,1,2017-11-28,1899-12-31 00:29:00,Unha-3,SLV,NA,Sohae Satellite Launching Station,"Cholsan County, North Pyongan Province",North Pyongan,39.659599999999998,124.70569999999999,N/A,502,NA,TRUE,Success,"North Korea successfully inserted a satellite into orbit. South Korea estimates the satellite has a mass of about 200 kg, about twice the estimated mass of North Korea's previous satellite.",http://www.bbc.com/news/world-asia-35515207; https://www.csis.org/analysis/north-korea%E2%80%99s-february-2016-satellite-launch; http://38north.org/2016/02/melleman021016/,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,Iran,1,2017-02-20,NA,Shahab-1,SRBM,NA,Unknown,NA,NA,Unknown,Unknown,Unknown,NA,NA,TRUE,Unknown,NA,http://www.iranwatch.org/our-publications/weapon-program-background-report/iran-missile-milestones-1985-2016,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,North Korea,1,2017-01-06,NA,Scud-C,SRBM,NA,Hwangju,"Hwangju,  North Hwanghae province",Pyongyang Highway,38.686833999999998,125.702005,Sea of Japan or East Sea,NA,NA,TRUE,Success,"Exact location of launch is uncertain. CNN states the missiles came from the North Hwanghae province, just south of Pyongyang which would suggest the test was carried out at Hwanju. Hwanju has become a fairly active testing location for North Korea. However, the BBC says the tests were carried out on the ""east coast"" of North Korea, which is impossible if they were conducted in the North Hwanghae province which does not border the sea. Unfortunately finding a direct source from somewhere like STRATCOM or the Japanese Ministry of Defense for this test has been difficult.",http://www.cnn.com/2016/03/10/asia/north-korea-missiles/; http://www.bbc.com/news/world-asia-35770198; http://www.mod.go.jp/e/pressconf/2016/03/160311.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,Iran,1,2017-02-20,NA,Safir-2,SLV,NA,Semnan Launch Site,NA,NA,35.2347,53.921,Unknown,NA,NA,TRUE,Failure,"The Safir-2 is also known as the ""Simorgh"". The official results of this test have not been released. It is also unclear if it actually was a success. It could have been a failure to deliver a payload into orbit due to some critical malfunction, or the test meant to be a sub-orbital flight. We're not sure. However, we can find no evidence to suggest that the missile exploded when it wasn't supposed to so this is listed as a success. It appears as though the rocket worked, however, the trajectory was such that it failed to place a satellite into orbit.",http://www.iranwatch.org/our-publications/weapon-program-background-report/iran-missile-milestones-1985-2016; http://defense-update.com/20160424_simorgh.html,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,North Korea,1,2017-11-28,1899-12-31 20:33:00,Musudan,IRBM,NA,Wonsan Kalma International Airport,"Kangwon Province, (North Korea)",Wonsan Airbase,39.167700000000004,127.4817,Unknown,NA,NA,TRUE,Failure,"No report ever provided more specific information beyond ""the Wonson area"". However, considering North Korea later conducted a number of other Musudan tests at the airport, and considering there were a number of reports about North Korea deploying a number of Musudan missiles to that area as well, it is highly likely this test was carried out in the same place as most of the other Musudan tests. The failed Musudan test set the stage for further Musudan tests in that, like this one, they almost all failed. The string of failures likely prompted North Korea to abandon the missile. The Hwasong-12 appears to have replaced the Musudan as North Korea's IRBM.",https://www.washingtonpost.com/world/asia_pacific/north-koreas-missile-has-failed-officials-from-south-say/2016/04/14/8eb2ce53-bc38-40d0-9013-5655bed26764_story.html; http://english.yonhapnews.co.kr/national/2016/04/15/51/0301000000AEN20160415002751315F.html; http://www.aljazeera.com/news/2016/04/report-north-korea-deploys-ballistic-missiles-160414164939650.html; http://www.nytimes.com/2016/04/15/world/asia/north-korea-ballistic-missile-launch-a-failure-pentagon-says.html?mabReward=A3&action=click&pgtype=Homepage&region=CColumn&module=Recommendation&src=rechp&WT.nav=RecEngine; http://www.bbc.com/news/world-asia-36051354; http://www.foxnews.com/world/2016/04/14/north-korea-prepared-to-ring-in-founders-birthday-with-ballistic-missile-launch.html; http://www.cnn.com/2016/04/14/asia/north-korea-missile-launch/,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,North Korea,1,2017-11-28,1899-12-31 20:30:00,Musudan,IRBM,NA,Wonsan Kalma International Airport,"Kangwon Province, (North Korea)",Wonsan Airbase,39.167700000000004,127.4817,N/A,NA,NA,TRUE,Failure,NA,http://defense-update.com/20160531_musudan-2.html; https://www.stratcom.mil/news/2016/617/USSTRATCOM_Detects_Attempted_North_Korean_Missile_Launch/,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,6,North Korea,1,2017-11-28,1899-12-31 20:56:00,Musudan,IRBM,NA,Wonsan Kalma International Airport,"Kangwon Province, (North Korea)",Wonsan Airbase,39.167700000000004,127.4817,Sea of Japan or East Sea,NA,NA,TRUE,Failure,"Launched only hours before their successful Musudan test, this missile exploded shortly after launch. North Korea has claimed that the missile did not explode and that the missile was purposely programmed with a short launch trajectory and flight time in mind and that this would look like a failure to foreign observers tracking the test on radar. It is possible this is the case, however, it is also possible they are lying to save face from having a 5th failure in a row of a missile which the Soviets successfully tested some 461 times.",http://english.yonhapnews.co.kr/northkorea/2016/06/22/0401000000AEN20160622000554315.html https://www.stratcom.mil/news/2016/622/USSTRATCOM_Detects_Tracks_North_Korean_Missile_Launches/,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,7,Iran,1,2017-02-20,NA,Unknown,Unknown,NA,Semnan Launch Site,NA,NA,35.2347,53.921,Unknown,NA,NA,TRUE,Failure,NA,http://www.timesofisrael.com/iran-conducts-4th-missile-test-since-signing-nuke-deal/,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016,7,North Korea,1,2017-11-28,1899-12-31 02:28:00,Polaris-1,SLBM,NA,Sinpo Shipyard,South Hamgyong province,NA,40.036799999999999,128.18389999999999,Sea of Japan or East Sea,10,NA,TRUE,Failure,The missile ejected and lit successfully but appears to have exploded shortly after. Many believe the test was a reaction to the South Korean and US decision announced the previous day to install THAAD in South korea.,http://english.yonhapnews.co.kr/national/2016/07/09/86/0301000000AEN20160709002253315F.html; https://en.wikipedia.org/wiki/Pukkuksong-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,8,North Korea,1,2017-11-28,1899-12-31 22:53:00,Nodong,MRBM,NA,Hwangju,"Hwangju,  North Hwanghae province",Pyongyang Highway,38.686833999999998,125.702005,Sea of Japan or East Sea,NA,1000,TRUE,Success,NA,http://www.cnn.com/2016/08/02/asia/north-korea-missile/; https://www.stratcom.mil/news/2016/629/USSTRATCOM_Detects_Tracks_North_Korean_Missile_Launches/,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,9,Iran,1,2017-06-23,NA,Zulfiqar,SRBM,NA,Unknown,NA,NA,Unknown,Unknown,NA,NA,700,TRUE,Success,NA,http://defapress.ir/fa/news/105445/%D9%88%DB%8C%DA%98%DA%AF%DB%8C%E2%80%8C%D9%87%D8%A7%DB%8C-%D9%85%D9%88%D8%B4%DA%A9-%D8%B0%D9%88%D8%A7%D9%84%D9%81%D9%82%D8%A7%D8%B1-%D8%AA%D8%B5%D8%A7%D9%88%DB%8C%D8%B1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
